point_id,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,00:00,01:00,02:00,03:00,04:00,05:00,06:00
CC39.Bin_BRight,0.0,0.0,11.009584,0.0,0.0,0.0,141.11243100000002,0.0,70.055339,0.0,155.166046,0.0,123.108021,230.18012100000007,0.0,125.148892,0.0,117.128752,0.0,128.191426,0.0,0.0,115.16909600000001,0.0
CC40.Bin_BLeft,102.24227099999999,0.0,516.333886,387.33758300000005,64.012663,207.121439,141.11190299999998,487.32047300000005,841.720209,157.21551899999997,265.29913899999997,128.04780399999999,274.39542800000004,292.18411199999997,94.05089000000001,56.995293000000004,332.34185399999996,303.186526,0.0,410.372804,28.061149999999998,213.18220000000002,116.20263299999999,204.183428
CC40.Bin_BRight,0.0,0.0,293.181799,103.07456099999999,149.035528,163.920691,121.148266,87.184626,574.5077640000001,214.238944,338.321902,236.13881899999998,0.0,131.052864,179.10835799999998,115.104551,310.28238200000004,420.504214,188.119208,82.087337,167.10536900000002,343.27051100000006,72.065352,506.284472
CC41.Bin_BRight,0.0,0.0,0.0,33.009849,0.0,0.0,27.034857,0.0,315.37171199999995,70.047988,0.0,188.152827,228.14846200000002,0.0,136.056711,157.126409,0.0,111.03519600000001,0.0,168.238156,0.0,0.0,0.0,0.0
CC42.Bin_BLeft,0.0,0.0,0.0,147.078748,166.29790400000002,162.125687,0.0,444.34827800000005,440.39473000000004,49.017933,244.13750400000004,181.248714,92.039948,0.0,0.0,33.049975,0.0,101.120809,0.0,165.19448899999998,0.0,166.250262,150.18617999999998,153.07370699999998
CC42.Bin_BRight,0.0,0.0,126.087916,0.0,115.07165499999999,256.209798,148.05211500000001,94.043998,0.0,153.10605,125.813949,9.261202,876.941738,0.0,364.36059300000005,0.0,1590.324091,0.0,90.030269,103.40181199999999,0.70934,0.0,297.178696,243.26340800000003
CC43.Bin_BRight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.14844600000004,68.031467,0.0,0.0,0.0,0.0,44.073283999999994,8.998134,33.044544,0.0,0.0,0.0,0.0,0.0
CC44.Bin_BLeft,0.0,0.0,912.6836240000001,100.13268200000002,88.034337,163.114964,60.069621999999995,258.149234,201.71372300000002,256.85927499999997,86.111384,0.0,905.657284,411.312108,365.83753500000006,433.96698200000003,615.461333,187.31296,186.079824,87.084042,1635.6033499999999,3600.0,1215.966606,0.0
CC44.Bin_BRight,0.0,0.0,747.562504,190.200543,221.188939,396.299045,188.160754,306.158871,123.117651,168.134265,199.157567,384.24975200000006,825.62407,253.146165,243.19941599999999,289.215497,267.202978,174.202732,219.22791800000002,117.110947,546.405228,605.611757,241.95572900000002,303.301016
CC45.Bin_BRight,0.0,0.0,0.0,0.0,21.030331,0.0,0.0,0.0,0.0,0.0,0.0,120.08204099999999,0.0,0.0,0.0,0.0,1244.238125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
